,Asite,Bsite,Type,At2g,Aeg,Ad,Ap,Bt2g,Beg,Bd,Bp,Op,Asite X,Bsite X,Asite CS,Bsite CS,Asite IP,Bsite IP,Asite EA,Bsite EA,Asite s,Bsite s,Asite p,Bsite p,Asite d,Bsite d,Asite atomic_radius,Asite average_ionic_radius,Asite mendeleev_no,Bsite atomic_radius,Bsite average_ionic_radius,Bsite mendeleev_no,Asite exp_IP,Asite exp_EA,Bsite exp_IP,Bsite exp_EA,Asite covalency,Bsite covalency,GM,Asite Z,Bsite Z,Work function
958,Sb,Sn,B,0.99989,0.99996,0.99992,-0.54432,0.99991,0.99877,0.99945,1.68924,-3.35365,2.05000,1.96000,2.08000,1.84000,8.32660,6.88850,1.80320,1.02580,0.83000,0.88000,0.93500,1.00000,0.33500,0.34500,1.45000,0.83000,88.00000,1.45000,0.83000,83.00000,834.00000,103.20000,708.60000,107.30000,0.61691,0.57834,6.16971,51,50,4.85967
959,Sb,Sn,A,0.99989,0.99996,0.99992,-0.54432,0.99991,0.99877,0.99945,1.68924,-3.35365,2.05000,1.96000,2.08000,1.84000,8.32660,6.88850,1.80320,1.02580,0.83000,0.88000,0.93500,1.00000,0.33500,0.34500,1.45000,0.83000,88.00000,1.45000,0.83000,83.00000,834.00000,103.20000,708.60000,107.30000,0.61691,0.57834,6.16971,51,50,5.05847
960,Sb,In,B,0.99990,0.99996,0.99992,0.31726,0.99948,0.99779,0.99880,3.72832,-1.49778,2.05000,1.78000,2.08000,1.60000,8.32660,5.37820,1.80320,0.28220,0.83000,0.94000,0.93500,1.11000,0.33500,0.36000,1.45000,0.83000,88.00000,1.55000,0.94000,79.00000,834.00000,103.20000,558.30000,28.90000,0.61691,0.50213,5.77888,51,49,3.61535
961,Sb,In,A,0.99990,0.99996,0.99992,0.31726,0.99948,0.99779,0.99880,3.72832,-1.49778,2.05000,1.78000,2.08000,1.60000,8.32660,5.37820,1.80320,0.28220,0.83000,0.94000,0.93500,1.11000,0.33500,0.36000,1.45000,0.83000,88.00000,1.55000,0.94000,79.00000,834.00000,103.20000,558.30000,28.90000,0.61691,0.50213,5.77888,51,49,6.00312
962,Sb,Ge,B,0.99988,0.99995,0.99991,-0.78121,0.99997,0.99943,0.99975,0.85837,-4.03412,2.05000,2.01000,2.08000,1.92000,8.32660,7.41670,1.80320,0.93400,0.83000,0.72000,0.93500,0.84000,0.33500,0.16000,1.45000,0.83000,88.00000,1.25000,0.77000,84.00000,834.00000,103.20000,762.00000,119.00000,0.61691,0.59976,6.25349,51,32,5.43885
963,Sb,Ge,A,0.99988,0.99995,0.99991,-0.78121,0.99997,0.99943,0.99975,0.85837,-4.03412,2.05000,2.01000,2.08000,1.92000,8.32660,7.41670,1.80320,0.93400,0.83000,0.72000,0.93500,0.84000,0.33500,0.16000,1.45000,0.83000,88.00000,1.25000,0.77000,84.00000,834.00000,103.20000,762.00000,119.00000,0.61691,0.59976,6.25349,51,32,4.88512
964,Sb,Fe,B,0.99994,0.99995,0.99995,-0.38657,0.83226,0.32725,0.63064,-53.32368,-3.65373,2.05000,1.83000,2.08000,0.99000,8.32660,8.56010,1.80320,2.30400,0.83000,0.95000,0.93500,1.16000,0.33500,0.22000,1.45000,0.83000,88.00000,1.40000,0.85250,61.00000,834.00000,103.20000,762.50000,15.70000,0.61691,0.52308,6.09925,51,26,4.27164
965,Sb,Fe,A,0.99994,0.99995,0.99995,-0.38657,0.83226,0.32725,0.63064,-53.32368,-3.65373,2.05000,1.83000,2.08000,0.99000,8.32660,8.56010,1.80320,2.30400,0.83000,0.95000,0.93500,1.16000,0.33500,0.22000,1.45000,0.83000,88.00000,1.40000,0.85250,61.00000,834.00000,103.20000,762.50000,15.70000,0.61691,0.52308,6.09925,51,26,4.19590
966,Sb,Ga,B,0.99985,0.99993,0.99989,0.86401,0.99973,0.99893,0.99941,3.76874,-1.77452,2.05000,1.81000,2.08000,1.68000,8.32660,5.65650,1.80320,0.16860,0.83000,0.76000,0.93500,0.93500,0.33500,0.17000,1.45000,0.83000,88.00000,1.30000,0.76000,81.00000,834.00000,103.20000,578.80000,28.90000,0.61691,0.51467,5.81569,51,31,5.00069
967,Sb,Ga,A,0.99985,0.99993,0.99989,0.86401,0.99973,0.99893,0.99941,3.76874,-1.77452,2.05000,1.81000,2.08000,1.68000,8.32660,5.65650,1.80320,0.16860,0.83000,0.76000,0.93500,0.93500,0.33500,0.17000,1.45000,0.83000,88.00000,1.30000,0.76000,81.00000,834.00000,103.20000,578.80000,28.90000,0.61691,0.51467,5.81569,51,31,4.46373
968,Sb,Al,B,0.99976,0.99990,0.99982,1.19135,0.00000,0.00000,0.00000,6.79596,-1.76871,2.05000,1.61000,2.08000,1.66000,8.32660,5.71090,1.80320,0.25720,0.83000,0.77000,0.93500,0.90500,0.33500,0.00000,1.45000,0.83000,88.00000,1.25000,0.67500,80.00000,834.00000,103.20000,577.50000,42.50000,0.61691,0.43291,5.82655,51,13,5.19364
969,Sb,Al,A,0.99976,0.99990,0.99982,1.19135,0.00000,0.00000,0.00000,6.79596,-1.76871,2.05000,1.61000,2.08000,1.66000,8.32660,5.71090,1.80320,0.25720,0.83000,0.77000,0.93500,0.90500,0.33500,0.00000,1.45000,0.83000,88.00000,1.25000,0.67500,80.00000,834.00000,103.20000,577.50000,42.50000,0.61691,0.43291,5.82655,51,13,3.85084
970,Sb,Re,B,0.99995,0.99996,0.99995,-1.05723,0.61478,0.35699,0.51256,-43.14076,-4.50240,2.05000,1.90000,2.08000,0.94000,8.32660,7.85300,1.80320,2.73190,0.83000,1.19000,0.93500,1.49000,0.33500,0.56500,1.45000,0.83000,88.00000,1.35000,0.71250,58.00000,834.00000,103.20000,760.00000,14.50000,0.61691,0.55272,6.08718,51,75,3.90864
971,Sb,Re,A,0.99995,0.99996,0.99995,-1.05723,0.61478,0.35699,0.51256,-43.14076,-4.50240,2.05000,1.90000,2.08000,0.94000,8.32660,7.85300,1.80320,2.73190,0.83000,1.19000,0.93500,1.49000,0.33500,0.56500,1.45000,0.83000,88.00000,1.35000,0.71250,58.00000,834.00000,103.20000,760.00000,14.50000,0.61691,0.55272,6.08718,51,75,3.11885
972,Sb,Mn,B,0.99995,0.99995,0.99995,-0.73938,0.66659,0.30546,0.52244,-48.52918,-3.97637,2.05000,1.55000,2.08000,0.94000,8.32660,8.26840,1.80320,1.82210,0.83000,0.99000,0.93500,1.23000,0.33500,0.23000,1.45000,0.83000,88.00000,1.40000,0.64833,60.00000,834.00000,103.20000,717.30000,0.00000,0.61691,0.40942,5.99349,51,25,3.86648
973,Sb,Mn,A,0.99995,0.99995,0.99995,-0.73938,0.66659,0.30546,0.52244,-48.52918,-3.97637,2.05000,1.55000,2.08000,0.94000,8.32660,8.26840,1.80320,1.82210,0.83000,0.99000,0.93500,1.23000,0.33500,0.23000,1.45000,0.83000,88.00000,1.40000,0.64833,60.00000,834.00000,103.20000,717.30000,0.00000,0.61691,0.40942,5.99349,51,25,4.05708
974,Sb,W,B,0.99993,0.99996,0.99994,-1.16226,0.46955,0.34286,0.41941,-39.70383,-4.60775,2.05000,2.36000,2.08000,0.88500,8.32660,7.62930,1.80320,1.93690,0.83000,1.22000,0.93500,1.51500,0.33500,0.59000,1.45000,0.83000,88.00000,1.35000,0.76667,55.00000,834.00000,103.20000,770.00000,78.60000,0.61691,0.74707,6.19814,51,74,3.25424
975,Sb,V,B,0.99994,0.99996,0.99995,-1.13286,0.36443,0.29039,0.33494,-39.19985,-4.22876,2.05000,1.63000,2.08000,0.84000,8.32660,6.47070,1.80320,0.00000,0.83000,1.09000,0.93500,1.34000,0.33500,0.26000,1.45000,0.83000,88.00000,1.35000,0.77750,54.00000,834.00000,103.20000,650.90000,50.60000,0.61691,0.44086,5.95431,51,23,2.98327
976,Sb,V,A,0.99994,0.99996,0.99995,-1.13286,0.36443,0.29039,0.33494,-39.19985,-4.22876,2.05000,1.63000,2.08000,0.84000,8.32660,6.47070,1.80320,0.00000,0.83000,1.09000,0.93500,1.34000,0.33500,0.26000,1.45000,0.83000,88.00000,1.35000,0.77750,54.00000,834.00000,103.20000,650.90000,50.60000,0.61691,0.44086,5.95431,51,23,3.94029
977,Sb,Cr,B,0.99994,0.99995,0.99994,-0.98698,0.55089,0.31711,0.45786,-43.92056,-4.17349,2.05000,1.66000,2.08000,0.89000,8.32660,6.74010,1.80320,1.38280,0.83000,1.07000,0.93500,1.37000,0.33500,0.25000,1.45000,0.83000,88.00000,1.40000,0.94000,57.00000,834.00000,103.20000,652.90000,64.30000,0.61691,0.45289,5.99349,51,24,3.43708
978,Sb,Cr,A,0.99994,0.99995,0.99994,-0.98698,0.55089,0.31711,0.45786,-43.92056,-4.17349,2.05000,1.66000,2.08000,0.89000,8.32660,6.74010,1.80320,1.38280,0.83000,1.07000,0.93500,1.37000,0.33500,0.25000,1.45000,0.83000,88.00000,1.40000,0.94000,57.00000,834.00000,103.20000,652.90000,64.30000,0.61691,0.45289,5.99349,51,24,3.96902
979,Mg,Ir,B,0.00000,0.00000,0.00000,-44.58844,0.86110,0.48702,0.71552,-50.17328,-3.55188,1.31000,2.20000,0.25000,1.05000,7.90810,8.21640,0.00000,2.16600,0.90000,1.16000,1.13000,1.46800,0.00000,0.52600,1.50000,0.86000,73.00000,1.35000,0.76500,66.00000,737.70000,0.00000,880.00000,151.00000,0.32167,0.68086,6.13349,12,77,5.51320
980,Mg,Ir,A,0.00000,0.00000,0.00000,-44.58844,0.86110,0.48702,0.71552,-50.17328,-3.55188,1.31000,2.20000,0.25000,1.05000,7.90810,8.21640,0.00000,2.16600,0.90000,1.16000,1.13000,1.46800,0.00000,0.52600,1.50000,0.86000,73.00000,1.35000,0.76500,66.00000,737.70000,0.00000,880.00000,151.00000,0.32167,0.68086,6.13349,12,77,4.94992
981,Cs,Ir,A,0.00000,0.00000,0.00000,-5.64776,0.81013,0.43544,0.65571,-64.22166,-2.39365,0.79000,2.20000,0.25000,1.05000,3.68870,8.21640,0.54710,2.16600,1.71000,1.16000,2.60000,1.46800,0.00000,0.52600,2.60000,1.81000,8.00000,1.35000,0.76500,66.00000,375.70000,45.50000,880.00000,151.00000,0.17280,0.68086,5.50292,55,77,2.39009
982,Cs,Ir,B,0.00000,0.00000,0.00000,-5.64776,0.81013,0.43544,0.65571,-64.22166,-2.39365,0.79000,2.20000,0.25000,1.05000,3.68870,8.21640,0.54710,2.16600,1.71000,1.16000,2.60000,1.46800,0.00000,0.52600,2.60000,1.81000,8.00000,1.35000,0.76500,66.00000,375.70000,45.50000,880.00000,151.00000,0.17280,0.68086,5.50292,55,77,6.05418
983,Rb,Ir,A,0.00000,0.00000,0.00000,-8.55835,0.80009,0.49748,0.69098,-9.99596,-2.57647,0.82000,2.20000,0.30000,1.05000,4.05280,8.21640,0.57940,2.16600,1.67000,1.16000,2.43000,1.46800,0.71000,0.52600,2.35000,1.66000,9.00000,1.35000,0.76500,66.00000,403.00000,46.90000,880.00000,151.00000,0.17977,0.68086,5.58142,37,77,2.47030
984,Rb,Ir,B,0.00000,0.00000,0.00000,-8.55835,0.80009,0.49748,0.69098,-9.99596,-2.57647,0.82000,2.20000,0.30000,1.05000,4.05280,8.21640,0.57940,2.16600,1.67000,1.16000,2.43000,1.46800,0.71000,0.52600,2.35000,1.66000,9.00000,1.35000,0.76500,66.00000,403.00000,46.90000,880.00000,151.00000,0.17977,0.68086,5.58142,37,77,5.91909
985,K,Ir,A,0.00000,0.00000,0.00000,-11.75033,0.82536,0.49816,0.69366,-50.93351,-2.83778,0.82000,2.20000,0.35000,1.05000,4.26630,8.21640,0.59920,2.16600,1.54000,1.16000,2.15000,1.46800,0.37000,0.52600,2.20000,1.52000,10.00000,1.35000,0.76500,66.00000,418.80000,48.40000,880.00000,151.00000,0.17977,0.68086,5.61907,19,77,2.90870
986,K,Ir,B,0.00000,0.00000,0.00000,-11.75033,0.82536,0.49816,0.69366,-50.93351,-2.83778,0.82000,2.20000,0.35000,1.05000,4.26630,8.21640,0.59920,2.16600,1.54000,1.16000,2.15000,1.46800,0.37000,0.52600,2.20000,1.52000,10.00000,1.35000,0.76500,66.00000,418.80000,48.40000,880.00000,151.00000,0.17977,0.68086,5.61907,19,77,5.72232
987,Na,Ir,A,0.00000,0.00000,0.00000,-23.06652,0.87162,0.44872,0.70439,-48.15735,-3.02780,0.93000,2.20000,0.40000,1.05000,5.11800,8.21640,0.67960,2.16600,1.10000,1.16000,1.55000,1.46800,0.00000,0.52600,1.80000,1.16000,11.00000,1.35000,0.76500,66.00000,495.80000,52.80000,880.00000,151.00000,0.20700,0.68086,5.80591,11,77,4.06539
988,Na,Ir,B,0.00000,0.00000,0.00000,-23.06652,0.87162,0.44872,0.70439,-48.15735,-3.02780,0.93000,2.20000,0.40000,1.05000,5.11800,8.21640,0.67960,2.16600,1.10000,1.16000,1.55000,1.46800,0.00000,0.52600,1.80000,1.16000,11.00000,1.35000,0.76500,66.00000,495.80000,52.80000,880.00000,151.00000,0.20700,0.68086,5.80591,11,77,5.53299
989,Li,Ir,A,0.00000,0.00000,0.00000,0.00000,0.81166,0.54098,0.69165,-57.99671,-3.17339,0.98000,2.20000,0.45000,1.05000,5.34250,8.21640,0.70460,2.16600,0.98500,1.16000,0.62500,1.46800,0.00000,0.52600,1.45000,0.90000,12.00000,1.35000,0.76500,66.00000,520.20000,59.60000,880.00000,151.00000,0.22027,0.68086,5.86969,3,77,5.62936
990,Li,Ir,B,0.00000,0.00000,0.00000,0.00000,0.81166,0.54098,0.69165,-57.99671,-3.17339,0.98000,2.20000,0.45000,1.05000,5.34250,8.21640,0.70460,2.16600,0.98500,1.16000,0.62500,1.46800,0.00000,0.52600,1.45000,0.90000,12.00000,1.35000,0.76500,66.00000,520.20000,59.60000,880.00000,151.00000,0.22027,0.68086,5.86969,3,77,5.70890
991,Mg,Ru,A,0.00000,0.00000,0.00000,-44.58528,0.74245,0.35165,0.57193,-43.92882,-3.46817,1.31000,2.20000,0.25000,1.00000,7.90810,6.80070,0.00000,1.38930,0.90000,1.14500,1.13000,1.46000,0.00000,0.45000,1.50000,0.86000,73.00000,1.30000,0.66100,62.00000,737.70000,0.00000,710.20000,101.30000,0.32167,0.68086,5.91387,12,44,4.75693
992,Mg,Ru,B,0.00000,0.00000,0.00000,-44.58528,0.74245,0.35165,0.57193,-43.92882,-3.46817,1.31000,2.20000,0.25000,1.00000,7.90810,6.80070,0.00000,1.38930,0.90000,1.14500,1.13000,1.46000,0.00000,0.45000,1.50000,0.86000,73.00000,1.30000,0.66100,62.00000,737.70000,0.00000,710.20000,101.30000,0.32167,0.68086,5.91387,12,44,2.05268
993,Mg,Os,A,0.00000,0.00000,0.00000,-45.20276,0.73978,0.31183,0.55840,-47.00266,-3.94755,1.31000,2.20000,0.25000,0.99500,7.90810,8.04620,0.00000,3.55290,0.90000,1.17000,1.13000,1.48000,0.00000,0.54300,1.50000,0.86000,73.00000,1.30000,0.67300,63.00000,737.70000,0.00000,840.00000,106.10000,0.32167,0.68086,6.01545,12,76,4.21626
994,Mg,Os,B,0.00000,0.00000,0.00000,-45.20276,0.73978,0.31183,0.55840,-47.00266,-3.94755,1.31000,2.20000,0.25000,0.99500,7.90810,8.04620,0.00000,3.55290,0.90000,1.17000,1.13000,1.48000,0.00000,0.54300,1.50000,0.86000,73.00000,1.30000,0.67300,63.00000,737.70000,0.00000,840.00000,106.10000,0.32167,0.68086,6.01545,12,76,1.92061
995,Sr,Ru,A,0.00000,0.00000,0.00000,-16.33905,0.81923,0.45435,0.68343,-52.61294,-3.31278,0.95000,2.20000,0.55000,1.00000,5.77770,6.80070,0.00000,1.38930,1.42000,1.14500,1.79000,1.46000,0.63300,0.45000,2.00000,1.32000,15.00000,1.30000,0.66100,62.00000,549.50000,5.03000,710.20000,101.30000,0.21224,0.68086,5.21520,38,44,2.49613
996,Sr,Ru,B,0.00000,0.00000,0.00000,-16.33905,0.81923,0.45435,0.68343,-52.61294,-3.31278,0.95000,2.20000,0.55000,1.00000,5.77770,6.80070,0.00000,1.38930,1.42000,1.14500,1.79000,1.46000,0.63300,0.45000,2.00000,1.32000,15.00000,1.30000,0.66100,62.00000,549.50000,5.03000,710.20000,101.30000,0.21224,0.68086,5.21520,38,44,4.87771
997,Y,Ru,A,0.13958,0.15924,0.14732,-24.30472,0.88627,0.42462,0.71244,-40.12472,-4.17899,1.22000,2.20000,0.70000,1.00000,6.52360,6.80070,0.00000,1.38930,1.32000,1.14500,1.62000,1.46000,0.58000,0.45000,1.80000,1.04000,25.00000,1.30000,0.66100,62.00000,600.00000,29.60000,710.20000,101.30000,0.29168,0.68086,5.72563,39,44,3.63631
998,Y,Ru,B,0.13958,0.15924,0.14732,-24.30472,0.88627,0.42462,0.71244,-40.12472,-4.17899,1.22000,2.20000,0.70000,1.00000,6.52360,6.80070,0.00000,1.38930,1.32000,1.14500,1.62000,1.46000,0.58000,0.45000,1.80000,1.04000,25.00000,1.30000,0.66100,62.00000,600.00000,29.60000,710.20000,101.30000,0.29168,0.68086,5.72563,39,44,3.64845
999,V,Ru,A,0.20809,0.64688,0.37235,-40.72671,0.85330,0.47363,0.72143,-43.57938,-4.46139,1.63000,2.20000,0.84000,1.00000,6.47070,6.80070,0.00000,1.38930,1.09000,1.14500,1.34000,1.46000,0.26000,0.45000,1.35000,0.77750,54.00000,1.30000,0.66100,62.00000,650.90000,50.60000,710.20000,101.30000,0.44086,0.68086,5.86578,23,44,6.51219
1000,V,Ru,B,0.20809,0.64688,0.37235,-40.72671,0.85330,0.47363,0.72143,-43.57938,-4.46139,1.63000,2.20000,0.84000,1.00000,6.47070,6.80070,0.00000,1.38930,1.09000,1.14500,1.34000,1.46000,0.26000,0.45000,1.35000,0.77750,54.00000,1.30000,0.66100,62.00000,650.90000,50.60000,710.20000,101.30000,0.44086,0.68086,5.86578,23,44,3.53530
1001,Mn,Ru,A,0.55864,0.61986,0.58459,-47.65303,0.76581,0.37703,0.61526,-43.80032,-4.52969,1.55000,2.20000,0.94000,1.00000,8.26840,6.80070,1.82210,1.38930,0.99000,1.14500,1.23000,1.46000,0.23000,0.45000,1.40000,0.64833,60.00000,1.30000,0.66100,62.00000,717.30000,0.00000,710.20000,101.30000,0.40942,0.68086,5.90437,25,44,6.45867
1002,Mn,Ru,B,0.55864,0.61986,0.58459,-47.65303,0.76581,0.37703,0.61526,-43.80032,-4.52969,1.55000,2.20000,0.94000,1.00000,8.26840,6.80070,1.82210,1.38930,0.99000,1.14500,1.23000,1.46000,0.23000,0.45000,1.40000,0.64833,60.00000,1.30000,0.66100,62.00000,717.30000,0.00000,710.20000,101.30000,0.40942,0.68086,5.90437,25,44,4.81571
1003,Mn,Os,A,0.52564,0.72658,0.59626,-47.61561,0.78604,0.35805,0.61461,-47.18784,-4.34909,1.55000,2.20000,0.94000,0.99500,8.26840,8.04620,1.82210,3.55290,0.99000,1.17000,1.23000,1.48000,0.23000,0.54300,1.40000,0.64833,60.00000,1.30000,0.67300,63.00000,717.30000,0.00000,840.00000,106.10000,0.40942,0.68086,6.00580,25,76,6.06601
1004,Mn,Os,B,0.52564,0.72658,0.59626,-47.61561,0.78604,0.35805,0.61461,-47.18784,-4.34909,1.55000,2.20000,0.94000,0.99500,8.26840,8.04620,1.82210,3.55290,0.99000,1.17000,1.23000,1.48000,0.23000,0.54300,1.40000,0.64833,60.00000,1.30000,0.67300,63.00000,717.30000,0.00000,840.00000,106.10000,0.40942,0.68086,6.00580,25,76,4.59919
1005,Hg,Ir,A,0.99789,0.99894,0.99827,-12.47878,0.89008,0.46201,0.69365,-58.31516,-2.88522,2.00000,2.20000,1.32000,1.05000,8.63430,8.21640,0.00000,2.16600,1.07000,1.16000,1.34000,1.46800,0.47500,0.52600,1.50000,1.24500,74.00000,1.35000,0.76500,66.00000,1007.10000,0.00000,880.00000,151.00000,0.59547,0.68086,6.47318,80,77,5.18939
1006,Hg,Ir,B,0.99789,0.99894,0.99827,-12.47878,0.89008,0.46201,0.69365,-58.31516,-2.88522,2.00000,2.20000,1.32000,1.05000,8.63430,8.21640,0.00000,2.16600,1.07000,1.16000,1.34000,1.46800,0.47500,0.52600,1.50000,1.24500,74.00000,1.35000,0.76500,66.00000,1007.10000,0.00000,880.00000,151.00000,0.59547,0.68086,6.47318,80,77,5.90637
1007,Cd,Ir,A,0.99905,0.99965,0.99935,-63.37169,0.84075,0.46853,0.70209,-50.50654,-3.60787,1.69000,2.20000,1.36000,1.05000,8.68930,8.21640,0.00000,2.16600,0.98500,1.16000,1.23000,1.46800,0.37000,0.52600,1.55000,1.09000,75.00000,1.35000,0.76500,66.00000,867.80000,0.00000,880.00000,151.00000,0.46504,0.68086,6.31247,48,77,4.43588
1008,Cd,Ir,B,0.99905,0.99965,0.99935,-63.37169,0.84075,0.46853,0.70209,-50.50654,-3.60787,1.69000,2.20000,1.36000,1.05000,8.68930,8.21640,0.00000,2.16600,0.98500,1.16000,1.23000,1.46800,0.37000,0.52600,1.55000,1.09000,75.00000,1.35000,0.76500,66.00000,867.80000,0.00000,880.00000,151.00000,0.46504,0.68086,6.31247,48,77,5.87725
1009,Zn,Ir,A,0.99973,0.99981,0.99976,-79.25116,0.85970,0.50990,0.70516,-86.10898,-4.44061,1.65000,2.20000,1.44000,1.05000,9.61860,8.21640,0.00000,2.16600,0.82000,1.16000,1.06000,1.46800,0.17500,0.52600,1.35000,0.88000,76.00000,1.35000,0.76500,66.00000,906.40000,0.00000,880.00000,151.00000,0.44887,0.68086,6.34707,30,77,5.64564
1010,Zn,Ir,B,0.99973,0.99981,0.99976,-79.25116,0.85970,0.50990,0.70516,-86.10898,-4.44061,1.65000,2.20000,1.44000,1.05000,9.61860,8.21640,0.00000,2.16600,0.82000,1.16000,1.06000,1.46800,0.17500,0.52600,1.35000,0.88000,76.00000,1.35000,0.76500,66.00000,906.40000,0.00000,880.00000,151.00000,0.44887,0.68086,6.34707,30,77,5.79923
1011,Ag,Ir,A,0.99248,0.99112,0.99187,-15.95143,0.83245,0.43483,0.68862,-50.37378,-3.32079,1.93000,2.20000,1.18000,1.05000,7.13840,8.21640,1.21770,2.16600,1.04500,1.16000,1.33000,1.46800,0.38500,0.52600,1.60000,1.08667,71.00000,1.35000,0.76500,66.00000,731.00000,125.60000,880.00000,151.00000,0.56551,0.68086,6.34422,47,77,4.77788
1012,Ag,Ir,B,0.99248,0.99112,0.99187,-15.95143,0.83245,0.43483,0.68862,-50.37378,-3.32079,1.93000,2.20000,1.18000,1.05000,7.13840,8.21640,1.21770,2.16600,1.04500,1.16000,1.33000,1.46800,0.38500,0.52600,1.60000,1.08667,71.00000,1.35000,0.76500,66.00000,731.00000,125.60000,880.00000,151.00000,0.56551,0.68086,6.34422,47,77,5.82869
1013,Mn,Ir,A,0.62440,0.50918,0.57823,-47.71761,0.85315,0.49105,0.72981,-50.78361,-4.60743,1.55000,2.20000,0.94000,1.05000,8.26840,8.21640,1.82210,2.16600,0.99000,1.16000,1.23000,1.46800,0.23000,0.52600,1.40000,0.64833,60.00000,1.35000,0.76500,66.00000,717.30000,0.00000,880.00000,151.00000,0.40942,0.68086,6.12365,25,77,6.97700
1014,Mn,Ir,B,0.62440,0.50918,0.57823,-47.71761,0.85315,0.49105,0.72981,-50.78361,-4.60743,1.55000,2.20000,0.94000,1.05000,8.26840,8.21640,1.82210,2.16600,0.99000,1.16000,1.23000,1.46800,0.23000,0.52600,1.40000,0.64833,60.00000,1.35000,0.76500,66.00000,717.30000,0.00000,880.00000,151.00000,0.40942,0.68086,6.12365,25,77,5.37020
1015,Cr,Ir,A,0.29896,0.40198,0.33811,-43.49811,0.81666,0.45827,0.67085,-53.32501,-3.83277,1.66000,2.20000,0.89000,1.05000,6.74010,8.21640,1.38280,2.16600,1.07000,1.16000,1.37000,1.46800,0.25000,0.52600,1.40000,0.94000,57.00000,1.35000,0.76500,66.00000,652.90000,64.30000,880.00000,151.00000,0.45289,0.68086,6.12365,24,77,6.98124
1016,Cr,Ir,B,0.29896,0.40198,0.33811,-43.49811,0.81666,0.45827,0.67085,-53.32501,-3.83277,1.66000,2.20000,0.89000,1.05000,6.74010,8.21640,1.38280,2.16600,1.07000,1.16000,1.37000,1.46800,0.25000,0.52600,1.40000,0.94000,57.00000,1.35000,0.76500,66.00000,652.90000,64.30000,880.00000,151.00000,0.45289,0.68086,6.12365,24,77,5.30905
1017,V,Ir,A,0.34579,0.51117,0.42264,-38.94775,0.92273,0.49633,0.77096,-36.60170,-4.47752,1.63000,2.20000,0.84000,1.05000,6.47070,8.21640,0.00000,2.16600,1.09000,1.16000,1.34000,1.46800,0.26000,0.52600,1.35000,0.77750,54.00000,1.35000,0.76500,66.00000,650.90000,50.60000,880.00000,151.00000,0.44086,0.68086,6.08362,23,77,7.01849
1018,V,Ir,B,0.34579,0.51117,0.42264,-38.94775,0.92273,0.49633,0.77096,-36.60170,-4.47752,1.63000,2.20000,0.84000,1.05000,6.47070,8.21640,0.00000,2.16600,1.09000,1.16000,1.34000,1.46800,0.26000,0.52600,1.35000,0.77750,54.00000,1.35000,0.76500,66.00000,650.90000,50.60000,880.00000,151.00000,0.44086,0.68086,6.08362,23,77,5.35584
1019,Y,Ir,A,0.15659,0.17969,0.16584,-24.52570,0.93786,0.42568,0.76350,-54.42462,-4.39119,1.22000,2.20000,0.70000,1.05000,6.52360,8.21640,0.00000,2.16600,1.32000,1.16000,1.62000,1.46800,0.58000,0.52600,1.80000,1.04000,25.00000,1.35000,0.76500,66.00000,600.00000,29.60000,880.00000,151.00000,0.29168,0.68086,5.93827,39,77,3.03332
1020,Y,Ir,B,0.15659,0.17969,0.16584,-24.52570,0.93786,0.42568,0.76350,-54.42462,-4.39119,1.22000,2.20000,0.70000,1.05000,6.52360,8.21640,0.00000,2.16600,1.32000,1.16000,1.62000,1.46800,0.58000,0.52600,1.80000,1.04000,25.00000,1.35000,0.76500,66.00000,600.00000,29.60000,880.00000,151.00000,0.29168,0.68086,5.93827,39,77,5.57008
1021,Ba,Ir,A,0.00000,0.00000,0.00000,-11.06371,0.87460,0.46132,0.72573,-49.13786,-2.81931,0.89000,2.20000,0.50000,1.05000,5.17520,8.21640,0.07970,2.16600,1.51500,1.16000,1.88700,1.46800,0.94000,0.52600,2.15000,1.49000,14.00000,1.35000,0.76500,66.00000,502.90000,13.95000,880.00000,151.00000,0.19679,0.68086,5.60975,56,77,1.89260
1022,Ba,Ir,B,0.00000,0.00000,0.00000,-11.06371,0.87460,0.46132,0.72573,-49.13786,-2.81931,0.89000,2.20000,0.50000,1.05000,5.17520,8.21640,0.07970,2.16600,1.51500,1.16000,1.88700,1.46800,0.94000,0.52600,2.15000,1.49000,14.00000,1.35000,0.76500,66.00000,502.90000,13.95000,880.00000,151.00000,0.19679,0.68086,5.60975,56,77,6.04413
1023,Sr,Ir,A,0.00000,0.00000,0.00000,-16.40792,0.81938,0.39576,0.64343,-53.23765,-2.98849,0.95000,2.20000,0.55000,1.05000,5.77770,8.21640,0.00000,2.16600,1.42000,1.16000,1.79000,1.46800,0.63300,0.52600,2.00000,1.32000,15.00000,1.35000,0.76500,66.00000,549.50000,5.03000,880.00000,151.00000,0.21224,0.68086,5.40888,38,77,2.55564
1024,Sr,Ir,B,0.00000,0.00000,0.00000,-16.40792,0.81938,0.39576,0.64343,-53.23765,-2.98849,0.95000,2.20000,0.55000,1.05000,5.77770,8.21640,0.00000,2.16600,1.42000,1.16000,1.79000,1.46800,0.63300,0.52600,2.00000,1.32000,15.00000,1.35000,0.76500,66.00000,549.50000,5.03000,880.00000,151.00000,0.21224,0.68086,5.40888,38,77,5.94925
